Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2393324411,"May 24, 2019, 12:08:49 PM",Morning Hike,Hike,,6913,8.98,,false,,activities/2393324411.gpx,78.01789855957031,,,5901.0,8984.900390625,2.5999999046325684,,172.75100708007812,,2512.199951171875,2600.199951171875,23.100000381469727,-0.017807655036449432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400510001,"May 26, 2019, 1:27:22 PM",Morning Hike,Hike,,26040,11.43,,false,,activities/2400510001.gpx,78.01789855957031,,,9226.0,11437.7998046875,5.5,,293.9248962402344,,1980.5,2035.300048828125,49.400001525878906,0.031474582850933075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402077875,"May 27, 2019, 1:49:41 PM",Morning Ride,Ride,,8816,17.92,,false,,activities/2402077875.gpx,78.01789855957031,,,6886.0,17926.0,9.899999618530273,,568.1868286132812,,2540.0,2930.699951171875,43.599998474121094,-0.018409015610814095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403925788,"May 28, 2019, 1:00:21 PM",Morning Hike,Hike,,4600,4.29,,false,,activities/2403925788.gpx,78.01789855957031,,,2986.0,4293.0,2.700000047683716,,75.02262115478516,,2535.5,2592.39990234375,12.399999618530273,-0.20964360237121582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406447945,"May 29, 2019, 12:57:14 PM",Ranger hike ,Hike,,4120,4.33,,false,,activities/2406447945.gpx,78.01789855957031,,,3179.0,4332.10009765625,3.299999952316284,,81.77033996582031,,2535.800048828125,2592.39990234375,13.100000381469727,0.016158444806933403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409116240,"May 30, 2019, 12:59:30 PM",Morning Hike,Hike,,3542,4.39,,false,,activities/2409116240.gpx,78.01789855957031,,,3117.0,4393.0,2.9000000953674316,,82.44285583496094,,2535.39990234375,2592.300048828125,12.699999809265137,0.011381743475794792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411730827,"May 31, 2019, 12:58:04 PM",Morning Hike,Hike,,4756,4.38,,false,,activities/2411730827.gpx,78.01789855957031,,,3190.0,4384.89990234375,2.299999952316284,,83.34636688232422,,2535.39990234375,2592.39990234375,15.199999809265137,0.02052498422563076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412764111,"May 31, 2019, 8:13:02 PM",Afternoon Ride,Ride,,8560,22.10,,false,,activities/2412764111.gpx,78.01789855957031,,,7459.0,22101.30078125,17.0,,856.2607421875,,2538.39990234375,2903.10009765625,44.900001525878906,-0.02126571722328663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418930187,"Jun 2, 2019, 1:37:00 PM",Morning Hike,Hike,,25696,10.86,,false,,activities/2418930187.gpx,78.01789855957031,,,9348.0,10859.099609375,2.5999999046325684,,346.6364440917969,,1984.800048828125,2035.4000244140625,48.900001525878906,0.06169940531253815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422817439,"Jun 4, 2019, 12:59:01 PM",Morning Hike,Hike,,4024,4.38,,false,,activities/2422817439.gpx,78.01789855957031,,,3163.0,4381.89990234375,2.700000047683716,,82.13838958740234,,2535.5,2592.39990234375,12.399999618530273,-0.002282115165144205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
